-13.82,-0.00968333,0.694356,0.776019,-0.396153
-13.3381,-0.0105941,0.701588,0.769086,-0.423151
-12.8883,-0.0115718,0.708115,0.761681,-0.448294
-12.465,-0.0126168,0.713942,0.753836,-0.468926
-12.0612,-0.0137265,0.719125,0.74563,-0.485743
-11.672,-0.0148976,0.723709,0.737129,-0.500843
-11.2951,-0.0161287,0.727712,0.728365,-0.515145
-10.9297,-0.0174186,0.731133,0.71935,-0.528247
-10.5744,-0.0187652,0.733984,0.710105,-0.53954
-10.2281,-0.0201655,0.736286,0.700663,-0.548976
-9.88997,-0.0216158,0.738064,0.691056,-0.556922
-9.5594,-0.0231125,0.73934,0.68131,-0.563659
-9.23626,-0.0246519,0.74013,0.671446,-0.569203
-8.92049,-0.0262301,0.740454,0.661485,-0.573456
-8.61204,-0.0278429,0.740331,0.651449,-0.576397
-8.31091,-0.0294857,0.739787,0.641362,-0.57811
-8.01718,-0.031154,0.738845,0.631246,-0.578699
-7.73096,-0.0328433,0.737526,0.621118,-0.578222
-7.45241,-0.0345489,0.735856,0.610999,-0.576709
-7.18164,-0.0362665,0.733856,0.600907,-0.574192
-6.91877,-0.0379916,0.731551,0.590859,-0.570731
-6.6639,-0.0397198,0.728964,0.580871,-0.566399
-6.41709,-0.0414471,0.72612,0.570959,-0.561262
-6.1784,-0.0431695,0.723041,0.561137,-0.555381
-5.94783,-0.0448833,0.719748,0.551418,-0.548816
-5.72537,-0.0465852,0.716265,0.541813,-0.54163
-5.51095,-0.048272,0.712613,0.532335,-0.533889
-5.30449,-0.0499407,0.70881,0.522992,-0.525659
-5.10587,-0.0515889,0.704877,0.513793,-0.517001
-4.91495,-0.0532141,0.700832,0.504745,-0.507975
-4.73155,-0.0548144,0.696691,0.495856,-0.498637
-4.55547,-0.0563879,0.692471,0.487129,-0.489042
-4.38652,-0.0579333,0.688187,0.478571,-0.479241
-4.22447,-0.0594492,0.683852,0.470185,-0.469281
-4.06908,-0.0609346,0.679479,0.461972,-0.459206
-3.92012,-0.0623888,0.67508,0.453936,-0.449056
-3.77736,-0.063811,0.670664,0.446078,-0.438867
-3.64054,-0.065201,0.666242,0.438397,-0.42867
-3.50945,-0.0665584,0.661822,0.430896,-0.418495
-3.38384,-0.0678831,0.65741,0.423572,-0.408367
-3.2635,-0.069175,0.653014,0.416426,-0.398308
-3.1482,-0.0704345,0.648639,0.409455,-0.388337
-3.03776,-0.0716615,0.644289,0.402659,-0.378472
-2.93196,-0.0728565,0.639969,0.396036,-0.368726
-2.83062,-0.0740198,0.635681,0.389583,-0.359111
-2.73356,-0.0751518,0.631428,0.383299,-0.349639
-2.64061,-0.0762531,0.627212,0.37718,-0.340319
-2.5516,-0.077324,0.623033,0.371225,-0.331157
-2.46639,-0.0783652,0.618892,0.365429,-0.322161
-2.38481,-0.0793773,0.614789,0.359792,-0.313337
-2.30672,-0.0803609,0.610724,0.354308,-0.304688
-2.23199,-0.0813166,0.606695,0.348976,-0.29622
