1.405,-40.6886,-40.5838,-38.8469,-35.9078,-32.0277,-27.3534,-21.9729,-15.9647,-9.44134,-2.57992,4.36646,11.0758,17.1616,22.1084,24.8735,21.8046,-5.2536,-47.1851,-66.0863,-74.1171,-77.5051,-78.9281,-79.5146,-79.7304
1.41,-41.3723,-41.2739,-39.5961,-36.747,-32.9754,-28.4202,-23.1613,-17.2666,-10.8335,-4.0219,2.9321,9.72001,15.9692,21.2029,24.5699,23.512,6.77238,-40.6413,-63.2826,-72.9417,-77.0127,-78.7199,-79.4227,-79.681
1.415,-42.035,-41.9438,-40.324,-37.5633,-33.8986,-29.4615,-24.3247,-18.5462,-12.2098,-5.4578,1.49069,8.34181,14.7373,20.236,24.1434,24.6661,14.5394,-33.6684,-60.0953,-71.565,-76.4275,-78.4709,-79.3125,-79.6219
1.42,-42.6773,-42.5937,-41.031,-38.357,-34.7977,-30.4775,-25.4628,-19.8029,-13.5685,-6.88525,0.0452768,6.94462,13.4686,19.2026,23.5471,25.0977,18.2768,-25.7279,-56.4205,-69.9627,-75.7396,-78.1758,-79.1813,-79.5512
1.425,-43.2998,-43.2243,-41.7176,-39.1286,-35.6729,-31.4683,-26.5755,-21.0359,-14.9082,-8.30206,-1.40136,5.53139,12.1653,18.1035,22.7988,25.0569,20.3324,-15.4868,-51.8459,-68.0224,-74.9167,-77.8242,-79.0249,-79.4668
1.43,-43.903,-43.836,-42.3842,-39.8786,-36.5246,-32.4341,-27.6627,-22.2446,-16.2276,-9.7062,-2.84655,4.10518,10.8312,16.9485,21.9489,24.8245,22.13,-2.91779,-46.0516,-65.608,-73.9099,-77.399,-78.837,-79.3658
1.435,-44.4877,-44.4294,-43.0314,-40.6073,-37.3532,-33.3753,-28.7244,-23.4286,-17.5257,-11.0958,-4.28772,2.66924,9.47106,15.7486,21.0323,24.5037,23.7745,8.55186,-39.406,-62.7278,-72.6953,-76.8855,-78.6107,-79.2445
1.44,-45.0542,-45.005,-43.6596,-41.3153,-38.1592,-34.2921,-29.7606,-24.5874,-18.8014,-12.4691,-5.72237,1.22682,8.08916,14.5099,20.0538,24.0483,24.7935,15.4457,-32.3376,-59.4692,-71.2794,-76.2772,-78.3405,-79.0992
1.445,-45.6034,-45.5634,-44.2694,-42.0031,-38.9429,-35.1847,-30.7715,-25.721,-20.054,-13.8246,-7.14815,-0.219074,6.68882,13.2347,19.0081,23.4215,25.1156,18.7137,-24.0757,-55.6661,-69.6237,-75.5612,-78.0203,-78.9262
1.45,-46.1357,-46.105,-44.8612,-42.671,-39.7047,-36.0537,-31.7573,-26.8291,-21.2828,-15.1609,-8.56291,-1.6657,5.27298,11.9255,17.898,22.651,25.0232,20.6585,-13.3294,-50.8783,-67.602,-74.7005,-77.6377,-78.7197
1.455,-46.6517,-46.6305,-45.4356,-43.3196,-40.4452,-36.8994,-32.7182,-27.9116,-22.4871,-16.4766,-9.96464,-3.11041,3.84472,10.5863,16.7342,21.7874,24.7734,22.4537,-0.608101,-44.8776,-65.0921,-73.6465,-77.1744,-78.4714
1.46,-47.1521,-47.1403,-45.993,-43.9494,-41.1648,-37.7221,-33.6545,-28.9687,-23.6667,-17.7709,-11.3515,-4.55064,2.40735,9.22194,15.527,20.86,24.4335,24.0164,10.1715,-38.146,-62.1345,-72.3832,-76.6166,-78.1727
1.465,-47.6374,-47.635,-46.534,-44.5608,-41.8639,-38.5223,-34.5665,-30.0004,-24.8211,-19.0426,-12.7218,-5.98391,0.964061,7.83646,14.2816,19.8696,23.9477,24.8983,16.2367,-30.949,-58.7927,-70.9146,-75.9573,-77.8164
1.47,-48.1081,-48.1151,-47.0591,-45.1544,-42.5431,-39.3004,-35.4546,-31.0068,-25.9502,-20.291,-14.074,-7.4079,-0.482199,6.43308,13,18.8118,23.2915,25.1214,19.1166,-22.3078,-54.8364,-69.186,-75.1789,-77.3934
1.475,-48.5649,-48.5811,-47.5688,-45.7308,-43.2028,-40.0568,-36.319,-31.9881,-27.0538,-21.5155,-15.4067,-8.82049,-1.9287,5.01474,11.685,17.691,22.5007,24.9865,20.9906,-11.0535,-49.8132,-67.0594,-74.2385,-76.8868
1.48,-49.0083,-49.0335,-48.0636,-46.2902,-43.8435,-40.7921,-37.1602,-32.9446,-28.1319,-22.7155,-16.7187,-10.2197,-3.37282,3.58458,10.3409,16.5188,21.6245,24.7217,22.7792,1.67953,-43.6098,-64.4323,-73.0886,-76.2735
1.485,-49.4388,-49.4728,-48.544,-46.8334,-44.4656,-41.5066,-37.9786,-33.8766,-29.1845,-23.8907,-18.009,-11.6037,-4.81199,2.14589,8.97245,15.3044,20.6862,24.3602,24.2418,11.6569,-36.7848,-61.3712,-71.7179,-75.5366
1.49,-49.857,-49.8996,-49.0105,-47.3608,-45.0698,-42.2009,-38.7746,-34.7844,-30.2117,-25.0406,-19.2766,-12.9709,-6.24377,0.701845,7.58352,14.0523,19.6838,23.8432,24.9876,16.9522,-29.3888,-57.8991,-70.123,-74.6645
1.495,-50.2633,-50.3142,-49.4636,-47.8728,-45.6565,-42.8754,-39.5486,-35.6682,-31.2137,-26.1652,-20.5209,-14.3197,-7.66588,-0.744668,6.17722,12.7645,18.6139,23.1589,25.1229,19.5227,-20.2652,-53.7178,-68.2273,-73.6295
1.5,-50.6582,-50.7172,-49.9037,-48.3699,-46.2261,-43.5306,-40.3011,-36.5286,-32.1907,-27.2643,-21.741,-15.6488,-9.07622,-2.19094,4.7565,11.4439,17.4831,22.3499,24.9552,21.366,-8.4719,-48.3798,-65.8806,-72.3738
1.505,-51.0422,-51.109,-50.3313,-48.8528,-46.7792,-44.167,-41.0325,-37.3658,-33.143,-28.3379,-22.9367,-16.957,-10.4728,-3.63436,3.32456,10.0951,16.3028,21.4623,24.6777,23.1415,4.11412,-41.9068,-63.0007,-70.8402
1.51,-51.4158,-51.49,-50.7468,-49.3217,-47.3163,-44.7851,-41.7434,-38.1803,-34.0707,-29.3861,-24.1073,-18.2433,-11.854,-5.07238,1.88468,8.72275,15.0816,20.5132,24.2922,24.4836,13.163,-34.8662,-59.6606,-69.0117
1.515,-51.7793,-51.8606,-51.1508,-49.7773,-47.8379,-45.3853,-42.4341,-38.9726,-34.9744,-30.4089,-25.2528,-19.5068,-13.218,-6.50258,0.439995,7.33049,13.823,19.4987,23.7429,25.0934,17.741,-27.0042,-55.8057,-66.8599
1.52,-52.1333,-52.2213,-51.5436,-50.2199,-48.3444,-45.9682,-43.1052,-39.7429,-35.8542,-31.4065,-26.3729,-20.7468,-14.5633,-7.92272,-1.00666,5.9214,12.529,18.4173,23.033,25.1563,20.1033,-17.0078,-51.041,-64.2561
1.525,-52.478,-52.5725,-51.9256,-50.65,-48.8363,-46.5343,-43.7571,-40.4919,-36.7106,-32.3792,-27.4675,-21.9626,-15.8887,-9.33072,-2.4526,4.49846,11.2032,17.2773,22.2098,24.9738,21.993,-4.43229,-44.9332,-60.9972
1.53,-52.8139,-52.9145,-52.2973,-51.068,-49.3142,-47.084,-44.3904,-41.2199,-37.5439,-33.3271,-28.5366,-23.1538,-17.1931,-10.7247,-3.8952,3.06493,9.85007,16.0901,21.3138,24.6899,23.7488,7.72367,-37.643,-56.9815
1.535,-53.1414,-53.2477,-52.659,-51.4745,-49.7784,-47.6179,-45.0054,-41.9274,-38.3546,-34.2507,-29.5802,-24.32,-18.4753,-12.1028,-5.33195,1.62407,8.47412,14.8626,20.3545,24.2763,24.9243,15.5023,-29.4735,-52.1762
1.54,-53.4608,-53.5725,-53.0112,-51.8697,-50.2294,-48.1364,-45.6028,-42.6149,-39.1432,-35.1501,-30.5985,-25.4609,-19.7346,-13.4635,-6.76046,0.178912,7.07884,13.5979,19.3281,23.6939,25.3956,19.4231,-19.4925,-46.1992
1.545,-53.7724,-53.8891,-53.3541,-52.2542,-50.6677,-48.64,-46.1829,-43.2829,-39.9099,-36.0259,-31.5917,-26.5764,-20.9703,-14.8054,-8.17851,-1.2677,5.66727,12.2985,18.2373,22.9678,25.4393,21.8988,-6.53678,-38.2422
1.55,-54.0765,-54.1979,-53.6882,-52.6282,-51.0937,-49.1292,-46.7463,-43.9318,-40.6554,-36.8783,-32.56,-27.6665,-22.1817,-16.1271,-9.58406,-2.71309,4.24256,10.9686,17.0923,22.1455,25.3005,24.0499,7.35384,-27.6463
1.555,-54.3734,-54.4992,-54.0137,-52.9922,-51.5079,-49.6044,-47.2936,-44.5621,-41.38,-37.7077,-33.5037,-28.731,-23.3684,-17.4275,-10.9752,-4.15465,2.80797,9.61253,15.9017,21.2498,25.019,25.6648,17.4329,-13.7798
1.56,-54.6635,-54.7933,-54.331,-53.3465,-51.9107,-50.0661,-47.825,-45.1744,-42.0842,-38.5146,-34.423,-29.7701,-24.5301,-18.7056,-12.3503,-5.58987,1.36666,8.23424,14.6705,20.2839,24.5698,26.5693,23.2737,3.64359
1.565,-54.947,-55.0804,-54.6404,-53.6916,-52.3024,-50.5148,-48.3412,-45.7691,-42.7685,-39.2994,-35.3182,-30.784,-25.6664,-19.9607,-13.7076,-7.01642,-0.0784148,6.83707,13.402,19.25,23.9625,26.9284,26.723,18.9035
1.57,-55.224,-55.3609,-54.9421,-54.0276,-52.6834,-50.9509,-48.8427,-46.3467,-43.4333,-40.0625,-36.1899,-31.7727,-26.7774,-21.192,-15.0458,-8.43213,-1.52447,5.42407,12.0992,18.1524,23.2153,26.8628,28.4316,26.5446
1.575,-55.495,-55.6349,-55.2366,-54.3551,-53.0542,-51.3749,-49.3298,-46.9077,-44.0792,-40.8044,-37.0382,-32.7366,-27.8628,-22.3989,-16.3636,-9.835,-2.96888,3.99822,10.7653,16.9963,22.3474,26.4715,28.9662,29.2206
1.58,-55.7601,-55.9027,-55.5239,-54.6742,-53.4151,-51.787,-49.8031,-47.4525,-44.7067,-41.5255,-37.8637,-33.6759,-28.9228,-23.5811,-17.6599,-11.2232,-4.40913,2.56252,9.40389,15.7878,21.3799,25.8538,28.8612,29.9047
1.585,-56.0195,-56.1646,-55.8045,-54.9853,-53.7665,-52.1879,-50.263,-47.9817,-45.3161,-42.2263,-38.6667,-34.5909,-29.9573,-24.7382,-18.9339,-12.595,-5.84283,1.11995,8.01881,14.5339,20.3325,25.0849,28.4299,29.838
1.59,-56.2734,-56.4207,-56.0785,-55.2887,-54.1087,-52.5778,-50.7099,-48.4958,-45.9081,-42.9074,-39.4477,-35.4819,-30.9666,-25.8699,-20.1847,-13.9489,-7.26769,-0.326487,6.61394,13.2409,19.2202,24.2105,27.8189,29.4524
1.595,-56.522,-56.6712,-56.3462,-55.5846,-54.442,-52.9572,-51.1443,-48.9951,-46.483,-43.569,-40.2071,-36.3494,-31.9509,-26.9762,-21.4116,-15.2835,-8.68154,-1.77388,5.19307,11.9143,18.0539,23.256,27.0916,28.8985
1.6,-56.7655,-56.9164,-56.6077,-55.8733,-54.7668,-53.3263,-51.5667,-49.4803,-47.0415,-44.2118,-40.9454,-37.1937,-32.9103,-28.0571,-22.6141,-16.5976,-10.0824,-3.21943,3.75978,10.5588,16.8407,22.235,26.2758,28.2322
1.605,-57.0041,-57.1564,-56.8634,-56.1552,-55.0834,-53.6857,-51.9774,-49.9517,-47.5839,-44.8363,-41.663,-38.0151,-33.8453,-29.1124,-23.7918,-17.8902,-11.4683,-4.66049,2.31742,9.17874,15.5864,21.1557,25.385,27.4766
1.61,-57.2379,-57.3914,-57.1134,-56.4303,-55.3919,-54.0356,-52.3768,-50.4097,-48.1108,-45.4428,-42.3604,-38.8143,-34.7559,-30.1425,-24.9443,-19.1602,-12.8376,-6.09458,0.869141,7.77767,14.2951,20.0237,24.4268,26.6428
1.615,-57.4671,-57.6216,-57.3579,-56.6989,-55.6929,-54.3763,-52.7653,-50.855,-48.6226,-46.032,-43.038,-39.5914,-35.6428,-31.1473,-26.0716,-20.4069,-14.1888,-7.51937,-0.582072,6.35908,12.9707,18.8432,23.4062,25.7376
1.62,-57.6918,-57.8471,-57.5971,-56.9614,-55.9864,-54.7083,-53.1434,-51.2878,-49.1198,-46.6042,-43.6964,-40.3471,-36.5061,-32.1271,-27.1734,-21.6297,-15.5205,-8.93272,-2.03341,4.92621,11.6166,17.6178,22.3273,24.7656
1.625,-57.9121,-58.068,-57.8311,-57.2178,-56.2728,-55.0317,-53.5113,-51.7085,-49.6029,-47.16,-44.3361,-41.0817,-37.3463,-33.0821,-28.2498,-22.8281,-16.8315,-10.3326,-3.4822,3.48219,10.2362,16.351,21.1938,23.7308
1.63,-58.1283,-58.2846,-58.0602,-57.4684,-56.5523,-55.347,-53.8695,-52.1177,-50.0723,-47.6999,-44.9574,-41.7957,-38.1637,-34.0127,-29.3007,-24.0015,-18.1207,-11.7173,-4.92592,2.03003,8.83276,15.046,20.009,22.6367
1.635,-58.3404,-58.4969,-58.2844,-57.7133,-56.8251,-55.6543,-54.2183,-52.5157,-50.5284,-48.2244,-45.561,-42.4896,-38.9589,-34.9191,-30.3263,-25.1499,-19.3873,-13.0851,-6.3622,0.572643,7.4094,13.7061,18.7761,21.4866
1.64,-58.5485,-58.705,-58.504,-57.9528,-57.0915,-55.954,-54.558,-52.9029,-50.9718,-48.7338,-46.1473,-43.1639,-39.7323,-35.8018,-31.3267,-26.2729,-20.6305,-14.4346,-7.7888,-0.887144,5.96928,12.3346,17.4984,20.2837
1.645,-58.7528,-58.9092,-58.719,-58.1871,-57.3517,-56.2463,-54.8889,-53.2797,-51.4029,-49.2287,-46.7167,-43.819,-40.4842,-36.661,-32.3022,-27.3704,-21.8497,-15.7643,-9.20364,-2.34662,4.51549,10.9346,16.1791,19.0313
1.65,-58.9533,-59.1094,-58.9297,-58.4162,-57.6058,-56.5315,-55.2113,-53.6464,-51.822,-49.7096,-47.2698,-44.4554,-41.2151,-37.4971,-33.2529,-28.4425,-23.0444,-17.0732,-10.6048,-3.80319,3.05106,9.50928,14.8213,17.7325
1.655,-59.1502,-59.3059,-59.1361,-58.6404,-57.8542,-56.8098,-55.5256,-54.0034,-52.2296,-50.1769,-47.8071,-45.0737,-41.9256,-38.3106,-34.1793,-29.4892,-24.2141,-18.3602,-11.9905,-5.25437,1.57897,8.06195,13.4284,16.3906
1.66,-59.3435,-59.4986,-59.3384,-58.8599,-58.0969,-57.0815,-55.832,-54.351,-52.6261,-50.6311,-48.329,-45.6742,-42.616,-39.102,-35.0816,-30.5106,-25.3587,-19.6245,-13.3591,-6.6978,0.10213,6.59578,12.0036,15.0088
1.665,-59.5333,-59.6878,-59.5367,-59.0746,-58.3342,-57.3467,-56.1308,-54.6896,-53.0118,-51.0726,-48.836,-46.2576,-43.2869,-39.8715,-35.9602,-31.507,-26.478,-20.8653,-14.7092,-8.13129,-1.37662,5.11398,10.5503,13.5905
1.67,-59.7198,-59.8735,-59.7311,-59.2849,-58.5662,-57.6058,-56.4222,-55.0195,-53.3872,-51.5017,-49.3286,-46.8242,-43.9387,-40.6197,-36.8154,-32.4784,-27.5719,-22.082,-16.0395,-9.55275,-2.85456,3.61973,9.07197,12.1391
1.675,-59.903,-60.0558,-59.9216,-59.4908,-58.7931,-57.8588,-56.7066,-55.341,-53.7525,-51.9191,-49.8073,-47.3746,-44.572,-41.3471,-37.6477,-33.4252,-28.6404,-23.2743,-17.3488,-10.9603,-4.32903,2.11618,7.57189,10.658
1.68,-60.0829,-60.2348,-60.1086,-59.6924,-59.015,-58.106,-56.984,-55.6543,-54.1082,-52.325,-50.2724,-47.9092,-45.1871,-42.054,-38.4574,-34.3477,-29.6835,-24.4416,-18.6361,-12.3521,-5.79752,0.606428,6.05357,9.1509
1.685,-60.2597,-60.4106,-60.2919,-59.89,-59.2322,-58.3475,-57.2549,-55.9598,-54.4546,-52.7198,-50.7244,-48.4285,-45.7846,-42.7411,-39.245,-35.2462,-30.7015,-25.5838,-19.9007,-13.7266,-7.25764,-0.906477,4.52045,7.62133
1.69,-60.4335,-60.5832,-60.4717,-60.0835,-59.4446,-58.5836,-57.5193,-56.2576,-54.792,-53.1039,-51.1639,-48.9331,-46.3651,-43.4086,-40.011,-36.1211,-31.6943,-26.7008,-21.1417,-15.0823,-8.70711,-2.41957,2.97599,6.07294
1.695,-60.6042,-60.7527,-60.6482,-60.2732,-59.6526,-58.8144,-57.7775,-56.5482,-55.1208,-53.4778,-51.5911,-49.4233,-46.9288,-44.0572,-40.7557,-36.9727,-32.6624,-27.7923,-22.3586,-16.4179,-10.1438,-3.92997,1.4236,4.50942
1.7,-60.772,-60.9192,-60.8213,-60.459,-59.8561,-59.0401,-58.0297,-56.8317,-55.4411,-53.8417,-52.0066,-49.8996,-47.4765,-44.6874,-41.4796,-37.8014,-33.606,-28.8585,-23.5509,-17.7322,-11.5658,-5.43491,-0.133324,2.93444
1.705,-60.9369,-61.0828,-60.9912,-60.6412,-60.0555,-59.2609,-58.2761,-57.1083,-55.7534,-54.196,-52.4107,-50.3625,-48.0085,-45.2995,-42.1832,-38.6077,-34.5253,-29.8994,-24.7183,-19.0243,-12.9712,-6.93174,-1.69148,1.35164
1.71,-61.099,-61.2436,-61.1579,-60.8198,-60.2506,-59.4768,-58.5168,-57.3784,-56.0578,-54.5411,-52.8038,-50.8124,-48.5253,-45.8941,-42.867,-39.392,-35.4207,-30.9152,-25.8605,-20.2933,-14.3584,-8.41795,-3.24763,-0.235354
1.715,-61.2584,-61.4015,-61.3216,-60.9949,-60.4418,-59.688,-58.7521,-57.642,-56.3548,-54.8772,-53.1863,-51.2498,-49.0273,-46.4717,-43.5315,-40.1547,-36.2926,-31.9059,-26.9774,-21.5385,-15.7258,-9.89117,-4.79867,-1.82301
1.72,-61.4151,-61.5567,-61.4823,-61.1666,-60.629,-59.8947,-58.9821,-57.8994,-56.6444,-55.2047,-53.5585,-51.6751,-49.5152,-47.0327,-44.1771,-40.8963,-37.1413,-32.872,-28.0689,-22.7592,-17.0722,-11.3492,-6.34161,-3.4079
1.725,-61.5691,-61.7092,-61.6401,-61.335,-60.8124,-60.097,-59.207,-58.1509,-56.9269,-55.5238,-53.9209,-52.0886,-49.9892,-47.5777,-44.8043,-41.6172,-37.9673,-33.8135,-29.1349,-23.9551,-18.3964,-12.79,-7.87361,-4.9867
1.73,-61.7206,-61.8592,-61.7951,-61.5002,-60.9921,-60.295,-59.4269,-58.3965,-57.2027,-55.8349,-54.2737,-52.4909,-50.4499,-48.1072,-45.4136,-42.3179,-38.7709,-34.7309,-30.1757,-25.1256,-19.6972,-14.2117,-9.39202,-6.55626
1.735,-61.8695,-62.0065,-61.9472,-61.6623,-61.1683,-60.4888,-59.642,-58.6365,-57.4719,-56.1383,-54.6174,-52.8822,-50.8977,-48.6215,-46.0055,-42.9989,-39.5525,-35.6245,-31.1912,-26.2706,-20.9739,-15.6127,-10.8944,-8.11358
1.74,-62.0159,-62.1514,-62.0966,-61.8212,-61.3409,-60.6786,-59.8524,-58.8711,-57.7347,-56.4341,-54.9521,-53.263,-51.3331,-49.1212,-46.5804,-43.6607,-40.3127,-36.4945,-32.1817,-27.39,-22.2258,-16.9914,-12.3784,-9.65589
1.745,-62.1599,-62.2938,-62.2434,-61.9772,-61.5101,-60.8645,-60.0582,-59.1004,-57.9913,-56.7227,-55.2783,-53.6337,-51.7564,-49.6068,-47.139,-44.3036,-41.0519,-37.3414,-33.1473,-28.4835,-23.4521,-18.3465,-13.8419,-11.1806
1.75,-62.3015,-62.4338,-62.3876,-62.1303,-61.676,-61.0466,-60.2596,-59.3245,-58.2419,-57.0043,-55.5962,-53.9945,-52.1681,-50.0786,-47.6816,-44.9283,-41.7704,-38.1657,-34.0884,-29.5513,-24.6525,-19.677,-15.2833,-12.6854
1.755,-62.4408,-62.5714,-62.5292,-62.2806,-61.8386,-61.2249,-60.4568,-59.5437,-58.4868,-57.2791,-55.9061,-54.3458,-52.5685,-50.5372,-48.2087,-45.5352,-42.4689,-38.9676,-35.0053,-30.5934,-25.8266,-20.9818,-16.7007,-14.1681
1.76,-62.5778,-62.7068,-62.6684,-62.4281,-61.9981,-61.3996,-60.6498,-59.7581,-58.726,-57.5473,-56.2083,-54.688,-52.9581,-50.983,-48.7208,-46.1247,-43.1477,-39.7476,-35.8982,-31.6099,-26.9742,-22.2602,-18.0929,-15.627
1.765,-62.7125,-62.8398,-62.8052,-62.5728,-62.1545,-61.5708,-60.8387,-59.9678,-58.9599,-57.8092,-56.5031,-55.0214,-53.3373,-51.4165,-49.2183,-46.6974,-43.8073,-40.5061,-36.7676,-32.601,-28.0952,-23.5116,-19.4586,-17.0604
1.77,-62.845,-62.9707,-62.9395,-62.715,-62.3079,-61.7385,-61.0237,-60.1729,-59.1884,-58.065,-56.7906,-55.3463,-53.7063,-51.8379,-49.7018,-47.2538,-44.4482,-41.2436,-37.6138,-33.567,-29.1895,-24.7356,-20.7969,-18.4669
1.775,-62.9754,-63.0994,-63.0716,-62.8545,-62.4584,-61.903,-61.2048,-60.3737,-59.4119,-58.3148,-57.0711,-55.6629,-54.0656,-52.2478,-50.1717,-47.7943,-45.0709,-41.9606,-38.4371,-34.5081,-30.2571,-25.9317,-22.1069,-19.8454
1.78,-63.1036,-63.226,-63.2014,-62.9915,-62.606,-62.0641,-61.3822,-60.5701,-59.6304,-58.5589,-57.3449,-55.9716,-54.4155,-52.6466,-50.6284,-48.3194,-45.6758,-42.6575,-39.238,-35.4246,-31.2983,-27.0999,-23.3882,-21.1951
1.785,-63.2298,-63.3506,-63.329,-63.1261,-62.7509,-62.2221,-61.556,-60.7624,-59.8441,-58.7973,-57.6122,-56.2726,-54.7563,-53.0346,-51.0724,-48.8296,-46.2635,-43.3347,-40.017,-36.3169,-32.3132,-28.2401,-24.6403,-22.5153
1.79,-63.3538,-63.473,-63.4544,-63.2583,-62.893,-62.377,-61.7263,-60.9506,-60.0531,-59.0304,-57.8732,-56.5662,-55.0884,-53.4122,-51.5041,-49.3254,-46.8345,-43.9928,-40.7744,-37.1853,-33.302,-29.3522,-25.863,-23.8055
1.795,-63.4759,-63.5935,-63.5777,-63.3881,-63.0325,-62.5289,-61.8931,-61.1349,-60.2576,-59.2582,-58.128,-56.8526,-55.4119,-53.7797,-51.9239,-49.8071,-47.3891,-44.6322,-41.5108,-38.0302,-34.265,-30.4365,-27.0562,-25.0654
1.8,-63.596,-63.712,-63.6989,-63.5157,-63.1694,-62.6779,-62.0566,-61.3153,-60.4576,-59.4809,-58.377,-57.1321,-55.7273,-54.1376,-52.3322,-50.2753,-47.928,-45.2534,-42.2265,-38.8521,-35.2026,-31.4931,-28.22,-26.2949
1.805,-63.7142,-63.8286,-63.818,-63.6409,-63.3038,-62.824,-62.2168,-61.4921,-60.6534,-59.6987,-58.6202,-57.4049,-56.0348,-54.4861,-52.7295,-50.7304,-48.4515,-45.8569,-42.922,-39.6514,-36.1152,-32.5223,-29.3543,-27.494
1.81,-63.8305,-63.9434,-63.9352,-63.764,-63.4358,-62.9673,-62.3738,-61.6651,-60.8451,-59.9117,-58.8578,-57.6712,-56.3347,-54.8256,-53.116,-51.1729,-48.9601,-46.4432,-43.5979,-40.4285,-37.003,-33.5245,-30.4596,-28.6628
1.815,-63.9449,-64.0562,-64.0505,-63.885,-63.5653,-63.1079,-62.5277,-61.8347,-61.0327,-60.12,-59.0901,-57.9313,-56.6272,-55.1564,-53.4922,-51.6031,-49.4544,-47.0127,-44.2545,-41.1838,-37.8667,-34.5,-31.5361,-29.8017
1.82,-64.0575,-64.1673,-64.1638,-64.0039,-63.6925,-63.2458,-62.6786,-62.0008,-61.2163,-60.3238,-59.3171,-58.1852,-56.9126,-55.4788,-53.8584,-52.0214,-49.9347,-47.5659,-44.8924,-41.9179,-38.7065,-35.4492,-32.5842,-30.9109
1.825,-64.1683,-64.2766,-64.2752,-64.1207,-63.8174,-63.3811,-62.8266,-62.1636,-61.3961,-60.5233,-59.5391,-58.4333,-57.1911,-55.793,-54.215,-52.4284,-50.4015,-48.1033,-45.512,-42.6313,-39.523,-36.3726,-33.6042,-31.9908
1.83,-64.2773,-64.3842,-64.3849,-64.2355,-63.94,-63.5139,-62.9717,-62.3231,-61.5722,-60.7184,-59.7562,-58.6757,-57.4629,-56.0994,-54.5623,-52.8243,-50.8552,-48.6255,-46.114,-43.3243,-40.3167,-37.2706,-34.5967,-33.0418
1.835,-64.3846,-64.49,-64.4927,-64.3484,-64.0605,-63.6443,-63.114,-62.4794,-61.7447,-60.9094,-59.9685,-58.9125,-57.7283,-56.3983,-54.9007,-53.2096,-51.2964,-49.1327,-46.6986,-43.9976,-41.088,-38.1438,-35.5622,-34.0645
1.84,-64.4902,-64.5942,-64.5988,-64.4593,-64.1789,-63.7722,-63.2536,-62.6326,-61.9136,-61.0964,-60.1761,-59.144,-57.9874,-56.6898,-55.2304,-53.5847,-51.7254,-49.6257,-47.2665,-44.6516,-41.8375,-38.9926,-36.5011,-35.0594
1.845,-64.5941,-64.6967,-64.7032,-64.5684,-64.2951,-63.8978,-63.3905,-62.7828,-62.0792,-61.2795,-60.3793,-59.3703,-58.2405,-56.9742,-55.5517,-53.9497,-52.1425,-50.1047,-47.8181,-45.2867,-42.5656,-39.8176,-37.414,-36.0269
1.85,-64.6965,-64.7977,-64.8059,-64.6757,-64.4093,-64.0211,-63.5249,-62.93,-62.2413,-61.4587,-60.578,-59.5915,-58.4877,-57.2517,-55.8649,-54.3052,-52.5483,-50.5702,-48.3539,-45.9036,-43.2728,-40.6192,-38.3013,-36.9677
1.855,-64.7972,-64.897,-64.9069,-64.7811,-64.5216,-64.1422,-63.6567,-63.0744,-62.4002,-61.6342,-60.7726,-59.8079,-58.7293,-57.5226,-56.1703,-54.6515,-52.9432,-51.0227,-48.8744,-46.5027,-43.9597,-41.398,-39.1638,-37.8823
1.86,-64.8963,-64.9948,-65.0063,-64.8848,-64.6319,-64.2611,-63.786,-63.216,-62.5559,-61.8061,-60.963,-60.0195,-58.9654,-57.7872,-56.4682,-54.9888,-53.3274,-51.4627,-49.3801,-47.0845,-44.6267,-42.1545,-40.0018,-38.7711
1.865,-64.9939,-65.0911,-65.1042,-64.9868,-64.7402,-64.3778,-63.9129,-63.3549,-62.7086,-61.9745,-61.1493,-60.2265,-59.1961,-58.0455,-56.7588,-55.3176,-53.7014,-51.8904,-49.8713,-47.6495,-45.2745,-42.8892,-40.8159,-39.6349
1.87,-65.09,-65.1859,-65.2005,-65.0871,-64.8468,-64.4925,-64.0375,-63.4911,-62.8582,-62.1394,-61.3318,-60.429,-59.4217,-58.2978,-57.0423,-55.6379,-54.0655,-52.3064,-50.3487,-48.1983,-45.9035,-43.6026,-41.6067,-40.474
1.875,-65.1845,-65.2793,-65.2953,-65.1858,-64.9515,-64.6052,-64.1598,-63.6247,-63.0049,-62.301,-61.5105,-60.6271,-59.6422,-58.5442,-57.3191,-55.9503,-54.42,-52.7111,-50.8127,-48.7312,-46.5142,-44.2954,-42.3746,-41.2892
1.88,-65.2777,-65.3712,-65.3886,-65.2829,-65.0545,-64.7158,-64.2798,-63.7558,-63.1487,-62.4594,-61.6854,-60.821,-59.8579,-58.7851,-57.5892,-56.2549,-54.7653,-53.1049,-51.2637,-49.2489,-47.1071,-44.968,-43.1203,-42.0807
1.885,-65.3694,-65.4617,-65.4804,-65.3784,-65.1557,-64.8245,-64.3977,-63.8844,-63.2897,-62.6146,-61.8568,-61.0108,-60.0688,-59.0204,-57.853,-56.5519,-55.1018,-53.488,-51.702,-49.7517,-47.6828,-45.6209,-43.8442,-42.8493
1.89,-65.4597,-65.5508,-65.5708,-65.4724,-65.2552,-64.9314,-64.5134,-64.0106,-63.428,-62.7667,-62.0246,-61.1966,-60.2752,-59.2505,-58.1105,-56.8417,-55.4296,-53.8609,-52.1283,-50.2402,-48.2417,-46.2547,-44.5469,-43.5955
